donor_id,email_primary,mobile,address_line1,city,postcode,acquisition_date,acquisition_channel,donor_status,communication_preference,email_secondary,landline,address_line2,county,data_source,record_created_date,record_modified_date,full_name
5635,charlie.dean@btinternet.com,(0909) 8790447,6 Jordan unions,Leeds,HA3 0FE,2022-11-19,Telemarkating,Active,Email,,,Studio 02R,Shropshire,CRM,2022-11-19,2024-02-06,Charlie Dean
5636,ben.saunders@btinternet.com,+44(0)1164960798,8 Wayne roads,Port Jayville,SE6 9ES,2024-11-24,Online,Lapsed,Phone,ben_463@gmail.com,,Studio 99a,Monmouthshire,CRM,2024-11-24,2025-01-16,Ben Saunders
5637,howard.roberts@gmail.com,+44131 496 0597,548 Gould union,Liverpool,HR37 4TU,2021-02-28,Direct Mail,Active,Phone,,,,Derbyshire,CRM,2021-02-28,2021-03-07,Howard Roberts
5638,ronald.russell@gmail.com,0808 1570090,"Studio 52
Reeves lodge",Lake Conormouth,KT89 5BE,2023-04-29,Event,Active,Phone,,0306 9990902,,Highland,CRM,2023-04-29,2024-10-05,Ronald Russell
5639,emily.miller@gmail.com,+4429 2018 0831,"Flat 43b
Collier points",London,NR68 7PN,2024-11-01,Telemarkating,Lapsed,Email,,,,,CRM,2024-11-01,2025-12-01,Emily Miller
5640,mark.barnes@hotmail.co.uk,+44(0)2074960446,"Flat 94
Dale port",West Frank,KA61 3NW,2021-03-15,Online,Active,Email,,+44(0)118 4960702,,City of Edinburgh,CRM,2021-03-15,2022-11-25,Mark Barnes
5641,sandra.day@hotmail.co.uk,,868 Riley squares,Sheffield,HU8 2EX,2021-06-24,Direct Mail,Active,Email,,,,Montgomeryshire,CRM,2021-06-24,2021-12-05,Sandra Day
5642,hayley.burke@gmail.com,(0191)4960059,"Flat 30
Gemma station",Birmingham,S98 7AH,2020-05-08,Online,Active,Phone,,,,Durham,CRM,2020-05-08,2020-05-27,Hayley Burke
5643,lynne.kay@gmail.com,+44(0)131 4960589,624 Moss hills,Marilynburgh,HP58 2GY,2023-11-20,Direct Mail,Active,Phone,,(0141) 496 0222,,Flintshire,CRM,2023-11-20,2024-01-16,Lynne Kay
5644,terence.ward@btinternet.com,(0191) 4960258,"Flat 61Q
Aaron brooks",London,CB06 7NT,2020-03-12,Legacy,Active,Post,,,,Lincolnshire,CRM,2020-03-12,2020-12-29,Terence Ward
5645,maureen.poole@btinternet.com,+44(0)909 879 0163,"Flat 24i
Abdul drives",Mauricemouth,B58 9QS,2021-08-26,Event,Active,Post,,,Flat 29P,,CRM,2021-08-26,2022-11-01,Maureen Poole
5646,harriet.taylor@yahoo.co.uk,01184960141,83 Roberts squares,South Gregory,E4 5ZU,2022-02-24,Telemarkating,Active,Email,,,,Lincolnshire,CRM,2022-02-24,2022-03-18,Harriet Taylor
5647,georgia.metcalfe@hotmail.co.uk,,2 Wells lodge,Conorshire,SY0 9YT,2022-12-29,Online,Active,Email,,,Studio 64H,Stirling,CRM,2022-12-29,2024-03-11,Georgia Metcalfe
5648,,+44(0)151 496 0496,"Flat 72
Oliver pine",Garryburgh,BH43 1GQ,2021-09-05,Telemarkating,Active,Email,,,,Northamptonshire,CRM,2021-09-05,2023-05-26,Timothy Wright
5649,lisa.clarke@yahoo.co.uk,029 2018 0285,"Flat 28
Terry fords",Birmingham,B51 7SR,2022-03-18,Direct Mail,Lapsed,Phone,lisa_464@yahoo.co.uk,+44(0)115 496 0967,,Aberdeen City,CRM,2022-03-18,2022-03-28,Lisa Clarke
5650,george.jones@outlook.com,0909 879 0053,"Flat 64J
Reid street",London,E55 7WB,2024-07-31,Event,Lapsed,None,,+44306 999 0853,,,CRM,2024-07-31,2026-02-14,George Jones
5651,kim.webster@yahoo.co.uk,(0118) 496 0357,9 Duncan corner,Parkerchester,DY7 9LD,2024-12-16,Legacy,Lapsed,Post,kim_416@yahoo.co.uk,(01632) 960600,Studio 3,Hampshire,CRM,2024-12-16,2025-04-02,Kim Webster
5652,,020 74960089,"Studio 62
Williams circles",North Harry,SM6 8WX,2020-10-10,Direct Mail,Active,Post,adrian_343@gmail.com,,,Highland,CRM,2020-10-10,2022-05-24,Adrian Dunn
5653,scott.ward@hotmail.co.uk,028 9018802,027 Jay landing,London,G49 5ZQ,2022-10-16,Online,Active,Post,,+4429 2018430,,,CRM,2022-10-16,2023-05-24,Scott Ward
5654,rebecca.francis@hotmail.co.uk,+44131 4960651,7 Hayward way,Bristol,DA58 5DQ,2024-06-21,Online,Lapsed,Post,,+4428 9018394,Studio 11P,Cornwall,CRM,2024-06-21,2024-11-05,Rebecca Francis
5655,jean.hill@outlook.com,+441214960815,"Studio 6
Graham park",Manchester,EX43 3WQ,2024-09-14,Legacy,Lapsed,Phone,,,Flat 03,Suffolk,CRM,2024-09-14,2025-10-12,Jean Hill
5656,wayne.patterson@yahoo.co.uk,+44(0)808 157 0602,"Flat 21o
John oval",Manchester,N6C 4ZQ,2024-10-30,Direct Mail,Lapsed,Email,,,Flat 64,,CRM,2024-10-30,2025-06-21,Wayne Patterson
5657,rachael.warren@gmail.com,0113 4960088,46 Declan haven,South Kathrynview,TS8E 9XF,2023-01-08,Event,Active,Phone,,,Studio 2,East Renfrewshire,CRM,2023-01-08,2023-02-08,Rachael Warren
5658,kelly.griffiths@gmail.com,+44(0)1632 960 284,"Flat 91m
Christopher bypass",Bristol,WR1P 4BX,2024-01-02,Online,Active,Post,,+44(0)20 7496 0644,,,CRM,2024-01-02,2025-03-23,Kelly Griffiths
5659,alex.buckley@outlook.com,+44306 9990026,215 Anderson cliffs,Liverpool,W9F 1NL,2022-02-08,Online,Active,Email,,,,Stirling,CRM,2022-02-08,2023-10-04,Alex Buckley
5660,pamela.kaur@gmail.com,,905 Lauren hills,East Iainshire,L5G 1QW,2021-12-16,Telemarkating,Lapsed,Email,,,,Glamorgan,CRM,2021-12-16,2023-07-19,Pamela Kaur
5661,ashleigh.fisher@btinternet.com,(0115)4960539,"Studio 68s
Baxter forks",South Mohamedland,N4G 8BH,2022-07-12,Legacy,Active,Email,ashleigh_769@gmail.com,,,Armagh,CRM,2022-07-12,2023-02-13,Ashleigh Fisher
5662,kathryn.cunningham@btinternet.com,,92 Nicole meadow,London,HS6N 7DJ,2020-05-25,Online,Deceased,Email,kathryn_860@gmail.com,,,,CRM,2020-05-25,2022-03-31,Kathryn Cunningham
5663,lesley.heath@gmail.com,,81 Caroline rapid,London,M67 7ET,2021-08-02,Online,Active,Post,,,Studio 4,Down,CRM,2021-08-02,2022-11-25,Lesley Heath
5664,rita.chambers@hotmail.co.uk,(0191) 4960298,31 Kate inlet,London,S1B 8ER,2021-12-09,Direct Mail,Active,Phone,,028 9018 0585,,,CRM,2021-12-09,2022-02-11,Rita Chambers
5665,,(0161) 496 0309,45 Leah crossroad,London,HD7 4DU,2022-11-14,Telemarkating,Active,Email,elaine_108@gmail.com,,,Lancashire,CRM,2022-11-14,2023-11-21,Elaine Wood
5666,bethan.kelly@gmail.com,(0116) 4960393,"Flat 1
Geoffrey walk",Sheffield,G6 8ND,2022-09-30,Event,Active,Email,,+44(0)1414960138,,West Lothian,CRM,2022-09-30,2023-09-01,Bethan Kelly
5667,mohamed.taylor@hotmail.co.uk,+441514960458,6 Thomas cliff,Lake Stuartberg,E0 9NR,2020-05-17,Event,Lapsed,Email,,,,Norfolk,CRM,2020-05-17,2022-03-10,Mohamed Taylor
5668,katie.wood@yahoo.co.uk,01154960741,"Studio 3
O'Connor loop",Liverpool,LE21 1DP,2024-06-07,Telemarkating,Active,Email,katie_584@gmail.com,,Studio 53,Worcestershire,CRM,2024-06-07,2025-06-11,Katie Wood
5669,shirley.jones,(0808)1570936,"Flat 9
Smith loaf",Reedhaven,W07 4JT,2023-03-02,Direct Mail,Lapsed,None,shirley_278@gmail.com,(020) 7496 0501,Flat 47,Hertfordshire,CRM,2023-03-02,2024-09-17,Shirley Jones
5670,andrew.harris@yahoo.co.uk,(0191) 496 0695,"Flat 07
Amanda dam",Birmingham,KT3X 1YG,2024-07-04,Telemarkating,Active,Email,,(028) 9018805,,North Lanarkshire,CRM,2024-07-04,2025-06-18,Andrew Harris
5671,henry.doyle@yahoo.co.uk,,"Flat 15O
Keith neck",Newcastle,LL7V 9JT,2024-10-10,Online,Lapsed,Email,,(0113) 496 0055,,East Ayrshire,CRM,2024-10-10,2026-08-10,Henry Doyle
5672,ian.metcalfe@btinternet.com,+44161 496 0294,"Studio 3
Eric dale",Austinfurt,N57 8GZ,2024-02-16,Online,Active,None,,,Flat 4,West Sussex,CRM,2024-02-16,2025-07-19,Ian Metcalfe
5673,patricia.quinn@gmail.com,(0113) 4960380,"Flat 2
Hunt parkway",North Sylvia,B7 2UR,2021-12-13,Telemarkating,Active,Email,,,,Cardiganshire,CRM,2021-12-13,2023-06-09,Patricia Quinn
5674,brandon.o'brien@btinternet.com,,071 Briggs meadow,London,SY98 1DX,2022-07-08,Online,Active,Post,,(0191)4960363,,Orkney Islands,CRM,2022-07-08,2022-09-20,Brandon O'Brien
5675,sharon.brown@gmail.com,(01632) 960 726,"Studio 3
Brown fort",Taylormouth,M7 2LU,2022-05-05,Event,Lapsed,Email,sharon_180@gmail.com,(0114) 496 0898,Flat 73d,Cumbria,CRM,2022-05-05,2022-12-28,Sharon Brown
5676,lynne.dean@hotmail.co.uk,(028) 9018 0586,1 Shane gateway,Manchester,SL7 6JR,2020-05-09,Online,Active,Email,,,,,CRM,2020-05-09,2021-03-27,Lynne Dean
5677,brett.adams@btinternet.com,+44191 4960746,"Flat 88
Jenna ridges",Lake Cheryl,SR21 4FY,2024-08-27,Telemarkating,Lapsed,Email,,,,Eilean Siar,CRM,2024-08-27,2025-10-29,Brett Adams
5678,olivia.jackson@btinternet.com,+441614960780,"Flat 21
Marilyn plains",Port Johnton,S6 2ED,2023-01-15,Event,Active,Email,,,,Northamptonshire,CRM,2023-01-15,2023-02-20,Olivia Jackson
5679,,0141 4960979,"Studio 69K
Evans loaf",Michaelview,E4 7ND,2022-08-03,Direct Mail,Active,Email,brenda_566@yahoo.co.uk,,,Montgomeryshire,CRM,2022-08-03,2022-12-15,Brenda Bradley
5680,holly.dawson@outlook.com,(0141) 496 0665,642 Gray burgs,Bristol,L16 0WH,2020-12-19,Online,Active,Post,,+4428 9018083,,Northamptonshire,CRM,2020-12-19,2021-01-13,Holly Dawson
5681,angela.thornton@btinternet.com,,"Flat 4
Dawson key",London,HA7 6FD,2020-03-16,Online,Lapsed,Email,,,,,CRM,2020-03-16,2021-02-04,Angela Thornton
5682,colin.shaw@outlook.com,,"Studio 19
Clark crossing",East Jeremy,W6 3AU,2020-08-30,Online,Active,Phone,colin_771@yahoo.co.uk,,,Buckinghamshire,CRM,2020-08-30,2020-09-12,Colin Shaw
5683,andrea.davis@hotmail.co.uk,(0808) 1570810,0 Pauline plain,Shawburgh,E7B 9PJ,2020-02-02,Event,Active,Email,andrea_345@yahoo.co.uk,,,East Sussex,CRM,2020-02-02,2021-12-22,Andrea Davis
5684,allan.davison@hotmail.co.uk,,"Flat 2
Reynolds inlet",Lake Melissa,SO2 3JW,2023-07-02,Direct Mail,Active,Email,,,,Midlothian,CRM,2023-07-02,2025-04-09,Allan Davison
5685,barry.clarke@outlook.com,0117 496 0652,521 Kevin parkways,Nolanville,N9F 0FL,2024-12-24,Direct Mail,Lapsed,Phone,,,Flat 43,South Ayrshire,CRM,2024-12-24,2026-07-25,Barry Clarke
5686,gerard.doherty@outlook.com,01144960300,12 Hudson square,Newcastle,CV6E 4LG,2022-11-02,Legacy,Active,Post,,,Flat 2,Montgomeryshire,CRM,2022-11-02,2023-06-05,Gerard Doherty
5687,rachael.russell@btinternet.com,+4420 74960129,"Flat 18
Terry locks",Bristol,G7E 5DG,2024-08-30,Direct Mail,Lapsed,Email,,,,Merseyside,CRM,2024-08-30,2024-10-08,Rachael Russell
5688,kelly.stokes@gmail.com,(0116)4960856,7 Georgina ville,Sheffield,GU5R 7XR,2024-06-19,Telemarkating,Lapsed,None,,+44(0)28 9018488,,Caernarvonshire,CRM,2024-06-19,2026-04-08,Kelly Stokes
5689,oliver.bennett@btinternet.com,028 9018834,20 Smith extensions,London,SN1E 3SG,2022-12-27,Event,Deceased,Email,,,,West Sussex,CRM,2022-12-27,2024-06-15,Oliver Bennett
5690,leonard.pearce@hotmail.co.uk,+44131 4960210,"Flat 10u
Anderson oval",Manchester,TW6H 1HR,2023-06-27,Online,Active,Email,,+441632 960 590,,Devon,CRM,2023-06-27,2023-09-16,Leonard Pearce
5691,richard.lewis@hotmail.co.uk,09098790920,"Flat 6
Vincent prairie",Birmingham,W19 5YH,2024-06-16,Online,Active,Post,,(0909)8790594,,East Sussex,CRM,2024-06-16,2024-06-29,Richard Lewis
5692,frances.johnson@gmail.com,01614960644,46 Miah haven,East Samuelland,PE8W 3PJ,2023-06-03,Online,Active,Email,frances_410@gmail.com,(0161)4960179,,South Ayrshire,CRM,2023-06-03,2024-01-02,Frances Johnson
5693,ryan.parsons@btinternet.com,0292018912,"Studio 39
Lesley valleys",Smithberg,RG9 8WQ,2023-08-10,Online,Active,Phone,,,,Surrey,CRM,2023-08-10,2024-03-13,Ryan Parsons
5694,danny.north@yahoo.co.uk,(0118)4960300,60 Olivia squares,Readfurt,G0 5FP,2024-04-21,Online,Active,Email,,0113 496 0013,,Eilean Siar,CRM,2024-04-21,2025-04-23,Danny North
5695,pamela.lee@outlook.com,,416 Harding wells,London,WR5 4GH,2023-06-09,Event,Active,Email,pamela_398@yahoo.co.uk,01214960698,,West Midlands,CRM,2023-06-09,2024-08-04,Pamela Lee
5696,barry.murray@btinternet.com,0115 496 0706,"Studio 8
Johnson shore",Birmingham,OL42 0XZ,2020-07-28,Direct Mail,Active,None,,,,Cardiganshire,CRM,2020-07-28,2021-03-01,Barry Murray
5697,georgia.douglas@outlook.com,,01 Phillips ville,Newcastle,BT5 4SB,2022-10-01,Direct Mail,Active,None,georgia_610@gmail.com,+44141 496 0748,Flat 11,Aberdeenshire,CRM,2022-10-01,2024-01-22,Georgia Douglas
5698,kate.bibi@btinternet.com,01632 960549,"Studio 6
Leanne lodge",Birmingham,E98 5XJ,2023-09-24,Event,Active,Post,,,,Flintshire,CRM,2023-09-24,2025-03-03,Kate Bibi
5699,russell.harrison@btinternet.com,(0141)4960450,"Studio 6
Geoffrey spurs",Yvonneburgh,B86 4BF,2024-05-06,Event,Active,Phone,,,,Wiltshire,CRM,2024-05-06,2025-11-29,Russell Harrison
5700,graeme.kerr@btinternet.com,+441164960406,"Studio 2
Gordon glen",New Leonard,AL2R 2LJ,2023-10-01,Event,Active,Email,,,Studio 83J,Greater Manchester,CRM,2023-10-01,2023-11-27,Graeme Kerr
5701,carly.parry@btinternet.com,0808 1570643,55 Howarth turnpike,Sheffield,SR5Y 2WQ,2022-01-03,Event,Active,Email,,,Flat 2,Antrim,CRM,2022-01-03,2023-10-27,Carly Parry
5702,maurice.phillips@hotmail.co.uk,(0808)1570399,"Flat 1
Parker mountains",Birmingham,NP8V 1WB,2023-06-17,Online,Active,Phone,,,Flat 3,Antrim,CRM,2023-06-17,2024-03-09,Maurice Phillips
5703,kenneth.bull@gmail.com,+44(0)117 496 0986,91 Ronald squares,Manchester,S3W 9DW,2021-10-09,Telemarkating,Active,Post,,,Flat 9,Northumberland,CRM,2021-10-09,2023-02-02,Kenneth Bull
5704,hazel.cooke@btinternet.com,0116 4960154,3 Gibbons points,Manchester,G55 3SQ,2021-06-22,Direct Mail,Lapsed,Email,,,,East Renfrewshire,CRM,2021-06-22,2023-02-26,Hazel Cooke
5705,teresa.bennett@gmail.com,+44(0)808 1570818,"Studio 77S
Collier rue",Murphystad,DN1W 8UH,2022-12-05,Direct Mail,Active,Email,,+44117 496 0321,,South Lanarkshire,CRM,2022-12-05,2024-09-30,Teresa Bennett
5706,neil.herbert@btinternet.com,,838 Bishop ridges,London,BD0B 1NS,2024-08-27,Online,Lapsed,Post,neil_148@gmail.com,0808 157 0632,Studio 4,Nottinghamshire,CRM,2024-08-27,2026-01-28,Neil Herbert
5707,danielle.wheeler,+44(0)29 2018 0420,30 Richard square,London,DN4 0DY,2022-12-26,Event,Lapsed,Email,,01134960215,,Gloucestershire,CRM,2022-12-26,2023-05-21,Danielle Wheeler
5708,cheryl.robinson@hotmail.co.uk,+44191 496 0455,05 Harrison centers,London,TW25 5RQ,2023-11-16,Event,Active,Post,cheryl_852@gmail.com,,,Greater London,CRM,2023-11-16,2024-02-08,Cheryl Robinson
5709,graham.cross@gmail.com,+44(0)306 9990536,9 Hart motorway,Leeds,SW7 3LU,2021-07-27,Event,Active,Email,,020 74960454,,Radnorshire,CRM,2021-07-27,2023-05-06,Graham Cross
5710,david.harris@gmail.com,+441414960443,"Flat 39L
Jenkins glens",North Ashley,CR9 4AB,2020-07-27,Direct Mail,Active,Email,,,Studio 29,Derbyshire,CRM,2020-07-27,2020-12-06,David Harris
5711,,,86 Wilson walk,Kerryfurt,WN2 6FL,2023-01-06,Event,Active,Email,,,,,CRM,2023-01-06,2023-10-31,David McKenzie
5712,stuart.west@outlook.com,(0191) 496 0204,2 Tom cove,Robsonborough,W3 9BR,2022-01-18,Online,Active,Post,stuart_484@gmail.com,,,Merionethshire,CRM,2022-01-18,2022-06-17,Stuart West
5713,lisa.greenwood,(0115)4960560,"Flat 5
Gardner causeway",Liverpool,B6J 2HL,2023-03-24,Online,Active,Post,,,,Highland,CRM,2023-03-24,2024-11-21,Lisa Greenwood
5714,keith.bibi@outlook.com,+44(0)117 4960688,80 Lydia squares,Carlmouth,CO4 4YL,2023-04-17,Direct Mail,Active,Post,,(0141) 4960760,,Monmouthshire,CRM,2023-04-17,2023-09-03,Keith Bibi
5715,claire.evans@gmail.com,+44(0)116 496 0709,6 Diana coves,Port Joshmouth,L86 5SF,2023-01-26,Event,Active,Email,,,Flat 6,Northumberland,CRM,2023-01-26,2023-01-27,Claire Evans
5716,,+44118 4960219,"Flat 4
Anne shoal",Manchester,VP07 0NP,2021-05-18,Online,Active,Post,,,,Bedfordshire,CRM,2021-05-18,2022-03-21,Victoria Green
5717,mitchell.green@hotmail.co.uk,(0909) 8790280,31 Farrell route,London,BD18 3UN,2024-10-30,Direct Mail,Lapsed,Email,,0113 4960888,,,CRM,2024-10-30,2025-12-10,Mitchell Green
5718,ross.bailey@btinternet.com,+44114 496 0358,"Flat 9
Williams pike",North Harry,L71 3TS,2024-01-06,Telemarkating,Lapsed,Phone,,+4428 9018 0002,Flat 8,Radnorshire,CRM,2024-01-06,2024-11-25,Ross Bailey
5719,jacob.ward@btinternet.com,0113 4960210,"Studio 91
Carly light",London,RG4 1HH,2023-12-29,Telemarkating,Lapsed,Email,,,,,CRM,2023-12-29,2024-07-25,Jacob Ward
5720,kathryn.patel@hotmail.co.uk,(0117)4960781,"Studio 1
Zoe underpass",London,W0 2HX,2021-01-04,Online,Active,Post,kathryn_960@yahoo.co.uk,+441514960976,,West Lothian,CRM,2021-01-04,2022-06-09,Kathryn Patel
5721,lindsey.whitehouse@outlook.com,029 2018 0028,"Flat 0
Reece pass",London,LD65 4PT,2020-07-11,Direct Mail,Active,Email,,,Flat 7,North Ayrshire,CRM,2020-07-11,2022-05-22,Lindsey Whitehouse
5722,angela.rowe@gmail.com,(020) 74960917,"Flat 88
Grace crossing",Nottingham,S11 4QY,2022-01-01,Telemarkating,Lapsed,Email,angela_467@yahoo.co.uk,,Studio 6,,CRM,2022-01-01,2023-06-14,Angela Rowe
5723,anthony.marshall@outlook.com,+44116 4960039,"Flat 95
Paige court",Nashport,SK0 9RF,2022-01-03,Event,Active,Email,,,,,CRM,2022-01-03,2022-12-03,Anthony Marshall
5724,graham.davison@yahoo.co.uk,(0191) 496 0887,"Studio 77U
Smart skyway",London,IP37 5WG,2023-07-12,Telemarkating,Active,Phone,,,,West Dunbartonshire,CRM,2023-07-12,2024-06-22,Graham Davison
5725,lynda.chamberlain@yahoo.co.uk,+44306 999 0991,6 Bradley isle,London,W0G 9HU,2024-09-19,Online,Lapsed,Post,lynda_523@yahoo.co.uk,,,West Dunbartonshire,CRM,2024-09-19,2025-08-29,Lynda Chamberlain
5726,julia.moore@gmail.com,+44(0)292018015,83 Johnston islands,Port Alisonborough,B54 5DG,2020-09-01,Online,Active,Email,,0114 4960677,,,CRM,2020-09-01,2020-12-25,Julia Moore
5727,kim.andrews@hotmail.co.uk,,"Studio 74r
Lynne mountains",London,GU7 1DZ,2022-05-12,Telemarkating,Active,Email,,+44161 4960401,Studio 8,Shetland Islands,CRM,2022-05-12,2023-09-21,Kim Andrews
5728,jodie.coleman@outlook.com,,"Flat 50o
Howell light",Liverpool,SR7M 4LG,2023-07-03,Direct Mail,Active,Email,jodie_501@yahoo.co.uk,,,Northamptonshire,CRM,2023-07-03,2024-03-09,Jodie Coleman
5729,clifford.woodward@btinternet.com,+44(0)131 4960385,"Flat 2
Turner shores",Birmingham,E47 7XG,2024-08-14,Online,Lapsed,Post,,+441214960183,,Eilean Siar,CRM,2024-08-14,2025-05-28,Clifford Woodward
5730,kayleigh.farmer@yahoo.co.uk,0808 1570912,377 Charlene spurs,Rogersshire,S3 2HS,2022-08-02,Online,Active,Email,,+44(0)115 4960500,,Cardiganshire,CRM,2022-08-02,2024-02-07,Kayleigh Farmer
5731,carol.blake@gmail.com,0191 4960894,"Flat 23C
Stevens lock",North Bradleystad,TN01 0FE,2024-12-02,Online,Lapsed,Email,,0808 1570863,,Fife,CRM,2024-12-02,2025-06-08,Carol Blake
5732,oliver.elliott@gmail.com,(01632) 960666,"Flat 3
Dawson centers",Kingport,BS92 4BT,2021-05-24,Event,Active,Post,,+441134960921,,Oxfordshire,CRM,2021-05-24,2021-06-08,Oliver Elliott
5733,philip.holland@yahoo.co.uk,+44(0)118 4960671,4 Carole forges,Nottingham,HP81 0XX,2023-04-27,Direct Mail,Lapsed,Phone,,+44(0)161 4960310,,,CRM,2023-04-27,2025-01-29,Philip Holland
5734,lauren.smith@yahoo.co.uk,0117 4960288,"Studio 46P
Zoe manors",London,W31 8SQ,2024-12-24,Telemarkating,Lapsed,Phone,lauren_920@yahoo.co.uk,+44116 4960423,Flat 1,Midlothian,CRM,2024-12-24,2026-11-13,Lauren Smith
5735,shannon.brown@hotmail.co.uk,01144960969,895 Bethan unions,South Juliaside,EN69 7AW,2023-09-08,Direct Mail,Active,Phone,,+44(0)292018814,Studio 6,Derbyshire,CRM,2023-09-08,2025-01-05,Shannon Brown
5736,hannah.atkinson@gmail.com,0121 4960096,"Flat 69
Owen road",East Sara,SM93 5JR,2024-04-13,Online,Lapsed,Email,hannah_983@gmail.com,+44(0)3069990546,,Radnorshire,CRM,2024-04-13,2024-10-13,Hannah Atkinson
5737,adam.brown,,3 Marian spurs,New Neilton,TS2R 9SL,2024-10-08,Online,Lapsed,Phone,,,Flat 95U,Cambridgeshire,CRM,2024-10-08,2026-03-14,Adam Brown
5738,stewart.robinson@btinternet.com,(0114)4960406,"Studio 92W
Beverley river",Bristol,DD19 4DD,2022-04-17,Online,Lapsed,Email,stewart_299@gmail.com,,,,CRM,2022-04-17,2022-09-23,Stewart Robinson
5739,lindsey.singh@outlook.com,020 74960801,0 Armstrong ports,Lake Jayne,BL1B 1EG,2021-09-14,Online,Active,Email,lindsey_144@yahoo.co.uk,01632 960922,,Gloucestershire,CRM,2021-09-14,2021-09-24,Lindsey Singh
5740,samantha.young@hotmail.co.uk,(0118) 496 0890,05 Grace street,Manchester,YJ51 0SZ,2024-03-31,Legacy,Lapsed,Email,samantha_512@gmail.com,+441914960827,,Anglesey,CRM,2024-03-31,2025-04-27,Samantha Young
5741,beverley.cooper@btinternet.com,(029) 2018 0857,"Studio 9
Law isle",South Ian,NL12 4VG,2023-04-15,Direct Mail,Active,Post,,(020)74960564,Studio 33B,,CRM,2023-04-15,2025-01-15,Beverley Cooper
5742,tony.evans@gmail.com,+44191 496 0998,"Studio 10v
Bryan junction",London,YO8 4AH,2023-12-02,Online,Active,Email,,(020) 74960620,,Scottish Borders,CRM,2023-12-02,2025-10-01,Tony Evans
5743,irene.watson@yahoo.co.uk,0161 496 0544,71 Jamie shores,East Rachaelville,KT9M 5BG,2020-12-22,Online,Active,Post,,,,,CRM,2020-12-22,2021-06-06,Irene Watson
5744,robin.white@btinternet.com,(0113)4960599,"Studio 3
Elliott gateway",Sheffield,FG74 7FV,2021-04-21,Telemarkating,Active,Phone,,,,,CRM,2021-04-21,2022-10-26,Robin White
5745,chloe.lee@hotmail.co.uk,,3 Pauline points,Leeds,QL17 7NS,2024-09-16,Telemarkating,Active,Email,,+44(0)9098790108,,Perth and Kinross,CRM,2024-09-16,2025-04-21,Chloe Lee
5746,nigel.french@gmail.com,029 2018780,05 Hilary ridges,Liverpool,ME1 6EA,2023-01-11,Online,Active,Phone,,,,Pembrokeshire,CRM,2023-01-11,2024-05-07,Nigel French
5747,margaret.harding@yahoo.co.uk,+44(0)131 496 0152,"Flat 5
Brown square",Douglasbury,S41 6FQ,2024-05-10,Telemarkating,Active,Email,,(020) 7496 0718,,North Lanarkshire,CRM,2024-05-10,2026-02-01,Margaret Harding
5748,denise.read@btinternet.com,,269 Ross parkway,London,S5D 0LY,2024-02-28,Online,Active,Email,,,,,CRM,2024-02-28,2025-06-05,Denise Read
5749,,+4420 74960599,750 Williams path,Nashhaven,SY0N 5QY,2024-03-11,Direct Mail,Lapsed,None,,+441314960426,,Dundee City,CRM,2024-03-11,2026-01-31,Rosemary Lane
5750,timothy.harrison@gmail.com,+441214960000,"Flat 79H
Brown fork",Bristol,LS3 7TQ,2020-10-28,Telemarkating,Active,Email,,,,Angus,CRM,2020-10-28,2021-04-30,Timothy Harrison
5751,hazel.taylor@hotmail.co.uk,01632 960510,04 Glen groves,Leeds,N8 7BQ,2024-03-28,Telemarkating,Active,Phone,,,,Northumberland,CRM,2024-03-28,2025-04-01,Hazel Taylor
5752,helen.collins@gmail.com,+44(0)909 8790602,8 Robinson drive,Bakertown,S3B 5LT,2022-10-07,Telemarkating,Active,Email,,,,Buckinghamshire,CRM,2022-10-07,2023-10-18,Helen Collins
5753,shirley.bentley@yahoo.co.uk,0161 4960792,"Studio 78
Guy trafficway",Stewartchester,SG7E 7WN,2020-04-30,Direct Mail,Active,Phone,,08081570546,,Renfrewshire,CRM,2020-04-30,2020-09-29,Shirley Bentley
5754,denise.patel@hotmail.co.uk,(0131) 496 0425,"Studio 88e
Paige coves",Nottingham,WS3 9AF,2023-04-25,Telemarkating,Active,Post,,+44(0)161 496 0389,,,CRM,2023-04-25,2023-07-20,Denise Patel
5755,jeffrey.harris@outlook.com,029 2018 0782,681 Gilbert vista,Liverpool,WC3 7DA,2021-09-30,Telemarkating,Lapsed,Email,,,,,CRM,2021-09-30,2022-01-23,Jeffrey Harris
5756,hilary.west@gmail.com,0117 4960080,322 Collier centers,Alexanderfurt,PA47 3TL,2024-02-15,Online,Lapsed,Post,,,,Shetland Islands,CRM,2024-02-15,2024-09-06,Hilary West
5757,aimee.scott@gmail.com,+44121 4960284,"Flat 71e
Howe burgs",South Stewart,HP7 3ET,2022-07-27,Online,Active,Email,,,,,CRM,2022-07-27,2024-05-14,Aimee Scott
5758,lauren.lawrence@hotmail.co.uk,(020) 7496 0424,"Studio 90
Jamie forge",West Kevinville,S6 7XW,2021-08-15,Online,Active,Email,,+4429 2018 0015,Studio 36a,Surrey,CRM,2021-08-15,2023-06-21,Lauren Lawrence
5759,bruce.parker@hotmail.co.uk,0114 4960186,826 Elliott meadows,London,N9A 5RU,2023-02-23,Event,Active,Post,bruce_659@yahoo.co.uk,(0114) 4960406,,Greater London,CRM,2023-02-23,2024-03-23,Bruce Parker
